City,Restaurant,Price,Avg ratings,Food type,Delivery time
Kolkata,Pandey Dhaba,300,2.9,Indian,44
Surat,Pandeyji Restaurant,200,2.9,Indian,60
Chennai,Pandi Briyani Hotel,250,2.9,"Biryani,South Indian",61
Chennai,Pandia'S Avenue,500,4.1,"Chettinad,South Indian,North Indian,Chinese",67
Delhi,Pandit Ji Ka Dhaba,200,3.2,North Indian,38
Delhi,Pandit Ji Ke Paranthe,300,3.3,Indian,46
Surat,Panditjis Dilliwale Chhole Bhature & Dilli Chat,250,2.9,"North Indian,Chaat,Snacks",44
Pune,Pandurang Bhel,150,4.6,Fast Food,36
Hyderabad,Pange'S Pizza,600,2.9,Pizzas,68
Kolkata,Pangong,250,4.5,"Chinese,Indian,Fast Food",51
Mumbai,Panjabi Carkhana,400,3.4,Indian  North Indian  Chinese  Biryani,58
Chennai,Pantry D'Or,850,4.2,"Italian,Continental",65
Delhi,Pao Ji Aamchi Mumbai Se,150,3.1,"Indian,Snacks,Street Food,Fast Food",35
Kolkata,Papa Chow,200,3.9,"Chinese,Tibetan",63
Kolkata,Papa Pencho Da Dhaba,300,3.8,"Indian,Chinese,Biryani",67
Mumbai,Papa Pizza,250,2.9,"Indian,Chinese",39
Bangalore,Papacream,350,2.9,Ice Cream,59
Mumbai,Papacream,350,4.7,Ice Cream  Desserts,63
Pune,Papacream,350,5,Ice Cream,52
Hyderabad,Papadams Blue,500,3.9,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",53
Hyderabad,Papadams Restaurant,500,3.8,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",54
Delhi,Papaji & Sons,250,2.9,"Mughlai,Chinese,Continental,Indian,Italian",78
Hyderabad,Papaji-Da-Dhaba,200,4,"North Indian,Chinese,Tandoor",35
Delhi,Papajii & Sons (Punjabi Bagh),250,3.8,"Indian,Chinese,Mughlai",71
Pune,Paper Lantern,400,4.3,Asian,73
Kolkata,Pappadam Coastal Delicacies,750,4.3,Coastal,79
Kolkata,Pappu Chaiwalla,200,4.3,Continental  Fast Food  North Indian  Street Food,52
Kolkata,Paprika,700,2.9,Italian  Thai  Continental,63
Mumbai,Parab'S Sampoorna Kitchen,230,2.9,South Indian  Indian  Chinese  Combo  Punjabi  Biryani,48
Bangalore,Paradise Biryani,400,3.9,"Biryani,Kebabs",59
Chennai,Paradise Biryani,400,4,"Biryani,Kebabs",65
Hyderabad,Paradise Biryani,400,3.9,Biryani  North Indian  Chinese,48
Kolkata,Paradise Biryani,400,4.1,Biryani  Kebabs,67
Kolkata,Paradise Kitchen,250,2.9,"Fast Food,Beverages",68
Chennai,Parambriym,600,4.2,"Biryani,South Indian,Indian",63
Pune,Paramhans Pure Veg,300,4,"Rajasthani,Indian,Chinese",56
Ahmedabad,Paramount Restaurant,750,4.1,"Indian,Chinese,Continental,Desserts,Beverages",38
Kolkata,Parantha Point,200,4.2,North Indian,60
Delhi,Parashar Foods,350,3.7,"Indian,Tandoor,Snacks,Sweets,North Indian",34
Kolkata,Parasnath Fast Food,300,2.9,Indian  Snacks  Thalis  Desserts,80
Bangalore,Paratha Box - 2X Filling,250,4,"North Indian,Punjabi,Fast Food,Indian,Beverages,Snacks,Healthy Food",57
Delhi,Paratha Box - 2X Filling,250,4.4,"North Indian,Punjabi,Indian,Home Food,Combo,Beverages",40
Mumbai,Paratha Box - 2X Filling,250,4.5,North Indian  Punjabi  Indian  Home Food  Combo  Beverages,42
Chennai,Paratha Bros By Ibis,400,4.3,North Indian,57
Bangalore,Paratha Envy,400,4.4,North Indian,48
Hyderabad,Paratha Envy,280,2.9,North Indian,40
Pune,Paratha Envy,280,4.1,North Indian,72
Bangalore,Paratha Experiment,200,4.3,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",52
Chennai,Paratha Experiment,200,4.1,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",54
Delhi,Paratha Experiment,200,3.9,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",39
Hyderabad,Paratha Experiment,250,2.9,North Indian  Punjabi  Home Food  Indian  Snacks  Combo  Desserts  Beverages  South Indian  Continental  Chettinad  Healthy Food  Chinese  Sweets,36
Mumbai,Paratha Experiment,200,4.2,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",53
Ahmedabad,Paratha Hai Ji,300,4.2,Indian,55
Bangalore,Paratha House,200,2.9,North Indian,45
Pune,Paratha Pind Da,300,2.9,Maharashtrian,65
Bangalore,Paratha Plaza,250,4.4,North Indian,53
Chennai,Paratha Point,350,2.9,North Indian,72
Delhi,Paratha Universe,250,2.9,"Chinese,Indian",70
Kolkata,Parathawala,250,3.7,"North Indian,South Indian,Punjabi",78
Chennai,Parfait Cakes N Bakes,300,3.5,"Bakery,Desserts",49
Bangalore,Parijata Pure Veg,200,4.2,South Indian,33
Bangalore,Parimala Sweets,200,2.9,"Snacks,Sweets",54
Kolkata,Paris Bakery,280,2.9,"Bakery,Snacks,Indian",82
Bangalore,Paris Panini - French Street Food,450,4.4,"French,Street Food",57
Ahmedabad,Parosa,600,2.9,"Continental,Italian,Chinese,North Indian,Beverages",46
Pune,Parth Veg Nonveg,300,2.9,"Indian,Chinese",65
Chennai,Parvathi Amma Mess,300,2.9,South Indian,77
Chennai,Parvathi Bavan Sweets,250,4.4,"Sweets,Snacks,Desserts,North Indian,South Indian",51
Chennai,Parvathi Rasoi,250,4.1,Indian,75
Chennai,Parwani'S Bombay Halwa House,550,4.3,North Indian,45
Chennai,Pasta Brasserie,200,3.8,"Italian,Pizzas,Pastas,Snacks,Beverages",52
Delhi,Pasta Hut,400,4.2,"Pastas,Pizzas,Beverages,Snacks,Chinese",38
Delhi,Pasta Rasta.Com,200,2.9,"Italian,Chinese,Fast Food,Beverages",49
Chennai,Pasta Square,300,4.4,Italian,57
Bangalore,Pastries Park,100,2.9,"Bakery,Desserts",64
Chennai,Pastry Maniaa,200,4.7,"Desserts,Pizzas,Pastas,Continental,Bakery",59
Mumbai,Pataudi Darbar,300,4,North Indian  Biryani  Chinese  Desserts,52
Ahmedabad,Patel S Cafe Bar,200,2.9,Continental,50
Ahmedabad,Patel Tiffin Service,200,4.1,"Street Food,Indian",53
Hyderabad,Patel'S Chips And Crisps,350,4.4,Indian,25
Bangalore,Pathaan Sir,300,4.2,Fast Food,47
Pune,Pathan Laziz Biryani House,300,2.9,"Biryani,North Indian",52
Hyderabad,Pathemari Kerala Restaurant,300,4.1,"Kerala,South Indian",30
Delhi,Patiala Flavours,500,2.9,Indian,45
Hyderabad,Patiala On The Rocks,250,2.9,"Beverages,Snacks",33
Delhi,Patiala Shahi Chicken Corner,400,4.1,"North Indian,Beverages",36
Delhi,Patiala Shahi Kitchen,300,4.1,Indian,36
Bangalore,Patio 805,300,3.5,"Pan-Asian,Fast Food,Cafe",53
Kolkata,Patta Dona,200,2.9,Indian  Continental  Beverages  Fast Food,86
Pune,Paul'S,300,2.9,"North Indian,Chinese",65
Mumbai,Pavilion,550,4.3,"North Indian,Chinese",50
Pune,Pavlovs,400,2.9,"Indian,Fast Food,Beverages",54
Kolkata,Pawan Putra,700,4.4,"North Indian,Chinese,South Indian,Continental",44
Delhi,Pawan Vaishno Dhaba,150,3.7,North Indian,27
Mumbai,Pawri Kitchen,400,4.5,"Indian,Continental,Pastas",61
Chennai,Pedreno'S,1000,4.1,"Italian,Italian-American,American",60
Kolkata,Peep Inn,400,3.9,"Chinese,North Indian",74
Bangalore,Peetuk,500,4,"Bengali,Chinese",53
Delhi,Pehalwan Ji Delhi 6 Chicken Restaurant,300,2.9,"North Indian,Seafood,Biryani",66
Hyderabad,Penang,500,4,"Asian,Chinese,Thai",35
Mumbai,Peninsula Next,1300,4.4,"North Indian,Chinese,Mexican",48
Chennai,Perambur Sri Srinivasa Sweets And Snacks,300,4.3,"South Indian,North Indian",55
Kolkata,Perfect Bite,200,2.9,"Chinese,Indian,Snacks",93
Pune,Pergola Kitchen And Bar,1000,2.9,"Continental,North Indian",63
Mumbai,Persian Darbar,1100,4,"Mughlai,North Indian,Chinese,Biryani",36
Hyderabad,Persis Cafe,300,4.2,Indian,66
Pune,Peshavari Tadka,400,2.9,"Indian,Thalis,Chinese",65
Hyderabad,Peshawar Juice N Ice Cream,200,2.9,Juices  Beverages  Desserts,51
Kolkata,Pet Puja,250,3.6,Rajasthani  Indian  Bengali,78
Kolkata,Peth Puja,200,2.9,South Indian  Beverages,60
Surat,Petite Point,250,3.9,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",28
Kolkata,Petuk,350,4,"Mughlai,Chinese,Fast Food",70
Kolkata,Petuk Bangali,400,4.3,"Bengali,Indian,Snacks,Fast Food,Home Food,Desserts,Beverages,Combo",44
Kolkata,Petuk Hori,200,2.9,"Combo,Bengali,Thalis",85
Chennai,Pg Junk Spot,300,2.9,"Fast Food,Continental,Snacks,Beverages",74
Pune,Pgi Restaurant,400,2.9,Seafood,44
Mumbai,Phaksha Mania,400,3.4,Chinese,53
Pune,Philly Fried Chicken,500,4.5,"Continental,American",73
Kolkata,Phuchka King,100,3,Chaat,79
Chennai,Phuket Street,750,4.4,Thai,66
Delhi,Phulka Restaurant,200,3.8,"North Indian,Tandoor,Punjabi,Chinese,Pizzas,Fast Food,Salads,Desserts",52
Hyderabad,Phulkaas,200,3.8,North Indian,40
Bangalore,Piazza Pizza By Little Italy,500,3.8,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages,Pastas",53
Kolkata,Piccadilly Square,800,4.4,"Italian,Desserts,Bakery",44
Ahmedabad,Pick Up Meals By Terra,250,4.2,"Healthy Food,Salads,Combo,Lebanese,Mediterranean,Mexican,Pizzas,Juices,Beverages",49
Ahmedabad,Pickmeal,500,4.2,Indian,28
Pune,Pie - Pan India Eatery,500,2.9,"North Indian,Chinese",79
Delhi,Pifi Pizza,350,3.8,"Italian,Mexican,Beverages",57
Delhi,Pikwik Bakers,600,3.5,"Desserts,Bakery",35
Delhi,Pikwik Since 1991,600,4.1,"Indian,Chinese,Continental,Mexican,Asian",34
Pune,Pimlico Kothrud,800,4.5,"Continental,Indian",57
Kolkata,Pinch Of Spice,300,2.9,"Chinese,Biryani,Combo",61
Chennai,Pind,550,4.4,"Mughlai,North Indian,Chinese",44
Delhi,Pind Balluchi,400,3.8,"Mughlai,North Indian",40
Pune,Pind Da Swad,300,4.2,"Punjabi,North Indian,Thalis,Combo",70
Delhi,Pind De Chur Chur Naan By Pind Balluchi,600,3.4,North Indian,45
Pune,Pind Punjab.,400,4.2,"North Indian,Indian,Punjabi,Chinese,Biryani,Thalis,Combo,Mughlai,Beverages,Desserts,Snacks",63
Ahmedabad,Pink Panther,500,2.9,"Pan-Asian,Burmese,Chinese,Sushi",69
Surat,Pink Panther,200,4.1,"Pan-Asian,Burmese,Chinese,Sushi",75
Bangalore,Pipabu,250,4,"Pizzas,Italian,American,Continental,Salads,Desserts",59
Kolkata,Pipiz Kitchen,250,3.8,"Home Food,Bengali,Indian,Thalis,Snacks",81
Hyderabad,Pista House,200,4.3,"Bakery,Pizzas,Snacks,Desserts",30
Hyderabad,Pista House Bakery,200,3.9,"Italian,Ice Cream,Beverages,Fast Food,Continental",50
Hyderabad,Pista House Bakery & Restaurant,300,4.1,"North Indian,Biryani,Tandoor,Chinese",42
Hyderabad,Pista House Bakery Kotla,200,4.3,"Fast Food,Continental,Pizzas,Snacks",46
Hyderabad,Pista House Premium Lounge,300,4.2,"American,Fast Food,Snacks",46
Hyderabad,Pista House Restaurant,500,4.1,"Tandoor,Indian,Chinese,Biryani,Beverages",48
Hyderabad,Pista House Tea,100,4.2,Beverages,63
Surat,Pizza & Plus,250,2.9,"Chinese,Pizzas,Combo,North Indian",44
Pune,Pizza & Soup,500,2.9,"Italian,Pizzas,Fast Food",65
Surat,Pizza 2000,250,3.8,"Pizzas,Combo",36
Bangalore,Pizza 997 Ad,350,2.9,"Pizzas,Beverages,Desserts,Snacks",55
Hyderabad,Pizza And Burgers,300,3.3,"Fast Food,Pizzas,Beverages",43
Mumbai,Pizza Bar,500,2.9,Pizzas,62
Delhi,Pizza Burger Point,200,2.9,"Burmese,Pizzas,North Indian,Fast Food,Chinese,Italian,Beverages",45
Pune,Pizza Cafe (Abc Farms),400,4.1,"Pizzas,Italian",71
Mumbai,Pizza Caprina,600,4,"Pizzas,Fast Food",47
Bangalore,Pizza Club 1987,250,2.9,Pizzas,78
Chennai,Pizza Cottage,450,4.1,"Pizzas,Fast Food",48
Chennai,Pizza Crush,499,2.9,"Italian,Pizzas,Snacks,Beverages",63
Surat,Pizza Da Dhaba,220,2.9,"Italian,Fast Food",49
Pune,Pizza Express,250,2.9,Fast Food,50
Bangalore,Pizza Factory,400,2.9,Pizzas,66
Ahmedabad,Pizza Gram,200,2.9,"Pizzas,Indian",48
Delhi,Pizza Guyz By Hudson Chopsticks,700,4.5,Pizzas,79
Ahmedabad,Pizza Hut,350,4,"Fast Food,Pizzas",35
Bangalore,Pizza Hut,600,3.8,"Pizzas,Fast Food",36
Delhi,Pizza Hut,350,3.6,Pizzas,37
Hyderabad,Pizza Hut,350,3.7,Pizzas  Fast Food,46
Kolkata,Pizza Hut,350,4.1,Fast Food  Pizzas,49
Mumbai,Pizza Hut,300,3.8,"Pizzas,Fast Food",33
Pune,Pizza Hut,350,3.9,"Pizzas,Fast Food",36
Surat,Pizza Hut,350,3.7,"Pizzas,Fast Food",40
Pune,Pizza Hut Express,300,2.9,Pizzas,47
Kolkata,Pizza Hutt,200,2.9,"Pizzas,Fast Food",83
Delhi,Pizza King,300,4.2,Fast Food,61
Kolkata,Pizza Kingz,250,2.9,"Pizzas,Juices,Fast Food",40
Pune,Pizza Loca,350,2.9,"Pizzas,Pastas,Fast Food,Beverages",73
Chennai,Pizza Lounge,250,2.9,"Fast Food,Pizzas",63
Mumbai,Pizza Lover,250,2.9,Pizzas,58
Mumbai,Pizza Mania,500,3.2,Pizzas,52
Chennai,Pizza Mechanics,200,2.9,Pizzas,87
Delhi,Pizza Pan,500,2.9,"Pizzas,Fast Food",65
Hyderabad,Pizza Paradise,300,4.3,Fast Food,73
Delhi,Pizza Paradise By Vhc,150,4.8,"Pizzas,Beverages,Italian,Continental,Biryani,Desserts,Combo",44
Surat,Pizza Pedlar,200,2.9,"Pizzas,Italian",71
Delhi,Pizza Pepper,500,2.9,"Fast Food,Italian",57
Surat,Pizza Pie,300,2.9,Pizzas,50
Pune,Pizza Point,300,2.9,"Pizzas,American,Snacks",46
Chennai,Pizza Shop,400,3.7,"Pizzas,Italian,Continental,American,Chinese,Snacks,Desserts,Beverages",70
Chennai,Pizza Square (Mint 2),500,2.9,"American,Pizzas",50
Chennai,Pizza Square (Pursaiwakkam),300,2.9,Pizzas,44
Chennai,Pizza Stone,350,2.9,"Pizzas,Combo",70
Hyderabad,Pizza Store,300,2.9,"Fast Food,Pizzas",81
Hyderabad,Pizza Stories,350,2.9,Pizzas,59
Mumbai,Pizza Terracotta,400,4.1,"Pizzas,Fast Food,Snacks,Italian",56
Surat,Pizza Village,300,4,"Pizzas,Pastas,Chinese,Italian,American,Fast Food,Indian,Desserts",47
Surat,Pizza World,250,2.9,"Italian-American,Fast Food",40
Ahmedabad,Pizza Zone,250,2.9,Pizzas,46
Mumbai,Pizzaexpress,1000,4.2,"Pizzas,Pastas,Italian,European,Salads,Continental,Desserts,Beverages",43
Delhi,Pizzallo Hot,400,3,"Italian,Pizzas",27
Delhi,Pizzapastaburger Coin,200,3.7,"Pizzas,Fast Food",62
Pune,Pizzarella,800,4,"Italian,Pizzas",78
Mumbai,Pizzas Etc,600,4.3,"Italian,Jain,Fast Food",48
Pune,Pizzatto'S,300,2.9,Pizzas,66
Chennai,Pizzeria By Ciclo,500,4.1,Pizzas,74
Mumbai,Pizzza.In,800,2.9,Pizzas  Italian,67
Ahmedabad,Pjs Flavours Cafe,450,2.9,"Bakery,Desserts,Fast Food,Pizzas,Pastas,Beverages",46
Pune,Pk Biryani House (Deccan),200,4.1,"Biryani,Maharashtrian,North Indian,Mughlai,Hyderabadi,Indian",36
Pune,Pk Biryani House Main Branch (Mhatre Bridge),400,4,"Biryani,Maharashtrian,North Indian,Seafood",40
Pune,Pk Dum Biryani House,350,4.1,"Biryani,North Indian,Maharashtrian",77
Hyderabad,Pkp - Pidata Kinda Pappu,150,2.9,Snacks  Indian,62
Kolkata,Plateonic,500,4.4,"Chinese,Thai",72
Chennai,Platez,100,2.9,"Indian,Continental",48
Hyderabad,Platform 65,400,3.3,"Indian,North Indian,Chinese,Desserts,Beverages",64
Kolkata,Plush 28,1200,4.4,"Indian,Chinese,Oriental,Italian",63
Bangalore,Plutos Kitchen,450,2.9,"Mangalorean,North Indian",65
Kolkata,Poached Onion,700,2.9,"Indian,Kebabs",73
Chennai,Pocket Burger,400,2.9,"Pizzas,Italian,Fast Food,Beverages",57
Kolkata,Pocket Meal 99,200,3.8,"North Indian,Biryani,Mughlai,Bengali,Snacks",63
Bangalore,Pockets And Bowls,350,2.9,"Thai,Asian,Lebanese,Burmese,Japanese,Malaysian",65
Mumbai,Poetry By Love & Cheesecake,800,4.7,Bakery  Continental  Salads  Pastas  European  Desserts,54
Surat,Pojo'S Kitchen,400,4.3,"Continental,Italian",61
Pune,Pokket Pizza,250,3.7,"Pizzas,Fast Food",78
Bangalore,Polamma'S Mess,250,4.2,"Indian,Biryani",45
Bangalore,Polar Bear,300,4.5,"Desserts,Fast Food",38
Pune,Polka Dots,1100,4.3,"North Indian,Mexican,Continental,Italian,Mediterranean,European",77
Mumbai,Polka Pop,120,2.9,Beverages,57
Hyderabad,Polpat,300,2.9,Indian,50
Mumbai,Pomona Cafe,500,4,Italian-American  European  Continental,63
Chennai,Ponnusamy Hotel,600,4.2,"Biryani,South Indian,Tandoor",38
Chennai,Ponnusamy Hotel  Elite,300,4.2,Chinese,48
Chennai,Ponnusamy Hotel Royapettah,400,4.2,"South Indian,Biryani,North Indian,Chettinad",50
Chennai,Ponnusamy Hotels,300,4,"Tandoor,Indian,Mughlai",54
Kolkata,Pooja Food Mart,200,2.9,Chinese  Indian,58
Mumbai,Poojari Pav	Bhaji,150,4,Fast Food,51
Pune,Poona Cafe,200,4.3,"North Indian,Chinese,South Indian",29
Pune,Poona Food Truck,300,4.4,"Continental,Fast Food,Italian",49
Pune,Poona Guest House,400,2.9,"Snacks,Beverages,Maharashtrian",57
Delhi,Pooran'S Ambala Wale,250,4,"North Indian,Chinese",48
Mumbai,Pop Tate'S,1000,3.5,"Continental,Italian,European,Mexican",53
Pune,Pop Tate'S,500,2.9,"North Indian,Chinese,Continental,Italian,Desserts",47
Bangalore,Popat,200,4.4,"Fast Food,North Indian",48
Chennai,Popcorn House,150,2.9,Indian,68
Mumbai,Popular Family Restuarant,400,2.9,Indian  Mughlai  Chinese  Biryani  Punjabi,55
Kolkata,Port 15,1000,4.2,"Chinese,Tandoor,Continental",64
Bangalore,Portland Steak House,1500,4.1,"American,European",45
Mumbai,Pot Pourri,1000,4.1,Italian  Continental  Indian  Mexican,59
Pune,Potbhar Biryani House,380,2.9,"Indian,Combo",56
Hyderabad,Potful - Claypot Biryanis,500,4,"Biryani,Kebabs,Mughlai,North Indian",77
Pune,Potoba,300,4.4,"Maharashtrian,North Indian,Chinese",55
Kolkata,Pour House,1200,2.9,"Indian,Italian,Chinese,Continental",80
Surat,Prabhu Egg Center,200,2.9,North Indian,44
Pune,Prachi Chinese,350,2.9,Chinese,49
Delhi,Pradeep Egg Center,500,2.9,Snacks,47
Ahmedabad,Pragati The Restaurant And Banquet,500,2.9,"North Indian,Chinese",55
Ahmedabad,Prajapati Farali Khichdi Center,200,4.2,"Snacks,Chaat",40
Ahmedabad,Prajapati Live Handvo And  Maggi,200,2.9,"Chinese,Fast Food,Pastas",50
Pune,Prakash Snack Center,100,2.9,"Fast Food,Snacks",37
Pune,Pramit Veg Non Veg,300,2.9,"North Indian,Fast Food",59
Chennai,Pranav Chats,150,3.3,Chaat,58
Pune,Pranav Chinese,200,2.9,"Chinese,Fast Food",68
Hyderabad,Pranav Dhaba,200,4.1,"Indian,Chinese",42
Delhi,Pranav Kabab,600,2.9,"Indian,Chinese,Mughlai,Biryani",71
Delhi,Prashant Momos & Special Chinese Foods (Pure Veg),200,3.9,Chinese,52
Delhi,Prashant Roll,200,4.1,Snacks,45
Mumbai,Pratik Restaurant,250,4.5,Indian  Chinese  Tandoor  Punjabi,54
Pune,Prawn Hub,800,3.8,"Seafood,Biryani",70
Pune,Preeti Pavbhaji & Juicebar,200,3.8,"Fast Food,Pizzas,Beverages",38
Ahmedabad,Prem Mewada Ice Cream,250,4.2,"Ice Cream,Beverages",36
Pune,Prem'S,1200,4.2,"North Indian,Chinese,Continental,Asian,Desserts,Beverages",53
Mumbai,Prerna'S Handcrafted Ice Cream,400,2.9,"Ice Cream,Desserts,Beverages",38
Ahmedabad,Prime Dine Restaurant,600,4.3,"Indian,Chinese,Continental,Thai,Mexican",44
Hyderabad,Prince Hotel,200,4,"Biryani,North Indian,Tandoor",51
Hyderabad,Prince Restaurant,200,3.9,"Biryani,North Indian,Tandoor,Hyderabadi,Kebabs,Chinese",52
Ahmedabad,Prince Restaurant (Naranpura),500,4.3,"Chinese,North Indian",39
Ahmedabad,Prithvi Hotel,350,4.1,"Indian,Chinese,Continental",44
Ahmedabad,Priti'S Kitchen,200,2.9,Snacks,54
Kolkata,Prity'S Kitchen,300,4.2,"Chinese,Thai",60
Chennai,Prive Restaurant,1200,4.4,"Continental,North Indian",48
Kolkata,Priya Tiffin Center,30,2.9,Snacks  Indian,79
Chennai,Priya Veg Home Foods,150,4.3,Indian,68
Bangalore,Priyadarshini Restaurant,150,4.4,"South Indian,Desserts,Fast Food",35
Bangalore,Prm Biryani,400,2.9,Biryani,56
Pune,Proper Pakoda,100,2.9,Snacks,62
Mumbai,Protein Chef Cafe- Sakinaka,500,4.2,"Healthy Food,Beverages,Fast Food",45
Delhi,Protein Singh,250,2.9,"Fast Food,Salads,Beverages",47
Bangalore,Prowl Foods By Tiger Shroff,500,4.4,"North Indian,Continental,Pan-Asian,Oriental",64
Kolkata,Puchkaman,150,3.5,Fast Food,77
Chennai,Puducherry Sri Kamatchi.,300,4.3,"South Indian,Chinese",71
Ahmedabad,Puffing - The Live Puff,80,4.7,Indian,49
Ahmedabad,Puffizza,700,4.2,"Pizzas,Italian,Fast Food",32
Ahmedabad,Puffx Live Puff,200,2.9,Snacks,47
Mumbai,Pukhtaan,1900,2.9,"Mughlai,North Indian",42
Chennai,Pulusu ( Anna Nagar ),300,4.1,"Andhra,Biryani,Chettinad,South Indian,Desserts,Beverages",58
Chennai,Pulusu T Nagar,500,3.9,"Andhra,Indian,Tandoor,Beverages,Chinese,Biryani,Hyderabadi",70
Chennai,Pumpkin Tales,950,4.6,"Asian,Bakery,Continental",66
Pune,Pune Adda,200,4.6,"North Indian,Chinese,Biryani,Desserts,Punjabi,Mangalorean,Seafood,Mughlai,Thai,Indian",62
Pune,Pune Food Factory,300,4.2,"Chinese,Indian,Maharashtrian,Punjabi",72
Delhi,Punjab Chicken Corner,300,2.9,"Punjabi,North Indian,Tandoor,Chinese",34
Ahmedabad,Punjab Da Chaska,250,2.9,North Indian,50
Mumbai,Punjab Depot,249,3.9,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",48
Kolkata,Punjab Di Thali,300,4.1,"Thalis,Combo,North Indian",67
Bangalore,Punjab Express,300,4.1,North Indian,47
Chennai,Punjab Grill,700,4.3,"North Indian,Indian,Biryani,Punjabi,Kebabs,Mughlai,Desserts",54
Mumbai,Punjab Grill,900,4.3,"North Indian,Indian,Biryani,Punjabi,Kebabs,Mughlai,Desserts",48
Mumbai,Punjab Heritage,300,2.9,North Indian,54
Bangalore,Punjab Mail,300,4.1,"North Indian,Punjabi,Thalis,Chinese,Combo,Snacks",53
Hyderabad,Punjab National Hotel,800,2.9,"Punjabi,North Indian",77
Ahmedabad,Punjab Paratha Hub,300,2.9,North Indian,38
Ahmedabad,Punjab Paratha Point,150,4.1,North Indian,39
Surat,Punjabi & Chinese,200,2.9,"North Indian,Chinese,Biryani,Gujarati",58
Delhi,Punjabi Angithi,400,4,"North Indian,Chinese,Punjabi,Kebabs,Fast Food,Tandoor",48
Ahmedabad,Punjabi Bistro And Bakers,500,2.9,North Indian,49
Bangalore,Punjabi Bowl,300,2.9,"Home Food,North Indian,Thalis,Beverages,Chinese,Healthy Food,Indian,Combo,Punjabi",53
Kolkata,Punjabi By Taste,350,3.2,"North Indian,Street Food,Chaat,South Indian,Thalis,Desserts,Beverages,Snacks,Ice Cream,Chinese,Italian",80
Pune,Punjabi Chef,300,2.9,"North Indian,Thalis,Beverages,Desserts",60
Surat,Punjabi Culture,300,3.4,"Punjabi,North Indian,Thalis,Desserts,Beverages",52
Pune,Punjabi Darbaar,550,4.1,"North Indian,Chinese",59
Pune,Punjabi Darbar Rasoi King,350,3.9,"North Indian,Chinese",76
Ahmedabad,Punjabi De Paranthe,399,2.9,"Indian,Punjabi",59
Bangalore,Punjabi Dhaba,350,2.9,Punjabi,45
Pune,Punjabi Dhaba,400,2.9,North Indian,65
Delhi,Punjabi Dhaba - Paschim Vihar,300,4,"Indian,North Indian",48
Surat,Punjabi Dhaba -The Taste Of Punjab,250,3.4,"Punjabi,North Indian,Chinese,Biryani,Desserts",40
Kolkata,Punjabi Dhabay,250,2.9,Indian,61
Surat,Punjabi Di Hatti,300,4.1,"Punjabi,Chinese,North Indian,Biryani,Thalis,Combo,Mughlai",34
Surat,Punjabi Dragon,250,2.9,"Punjabi,Chinese",55
Ahmedabad,Punjabi Food On Way,200,3.7,"North Indian,Chinese,Punjabi,Combo",70
Pune,Punjabi Kitchen,250,2.9,"North Indian,Indian",56
Surat,Punjabi Masi Da Dhaba,100,2.9,"Punjabi,North Indian",32
Mumbai,Punjabi Meal Box,350,3.9,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian,59
Bangalore,Punjabi Momos,300,2.9,"Chinese,Fast Food,Snacks,Desserts,Beverages,Asian,Tibetan",46
Pune,Punjabi Non Veg,300,2.9,"North Indian,Fast Food,Chinese,Mughlai",75
Kolkata,Punjabi Paltan,300,2.9,North Indian,70
Kolkata,Punjabi Paratha,150,4.4,Indian,60
Hyderabad,Punjabi Paratha House,200,4,Punjabi  North Indian,47
Ahmedabad,Punjabi Point,250,4.1,North Indian,45
Bangalore,Punjabi Pure Veg Restaurant Since1994,250,3.7,"Chinese,Jain,North Indian",45
Bangalore,Punjabi Rasoi,800,4.1,North Indian,54
Delhi,Punjabi Rasoi,400,4.2,"North Indian,Chinese,Fast Food,South Indian,Italian,Desserts",34
Mumbai,Punjabi Roots,250,2.9,"North Indian,Biryani,Kebabs,Chinese,Punjabi,Combo,Thalis,Desserts,Sweets,Beverages",57
Surat,Punjabi Swad,400,2.9,Indian,66
Hyderabad,Punjabi Tadka,250,2.9,"Indian,Punjabi,Fast Food",77
Bangalore,Punjabi Unplugged,300,3.9,"North Indian,Chinese,Indian,Mughlai",54
Bangalore,Punjabi Zaika,300,4.1,"Continental,Italian,Fast Food",55
Delhi,Punjabi Zaika,350,4.3,North Indian,52
